dataset,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29
MoteStrain,PPV_MIX,PPV,PPV_MIX,PPV,PPV_MIX,PPV,PPV_MIX,PPV_MIX,PPV_MIX,PPV_MIX,PPV_MIX,PPV_MIX,PPV_MIX,PPV_MIX,PPV_MIX,PPV,PPV_MIX,PPV_MIX,PPV,PPV_MIX,MIPV_MIX,PPV,PPV_MIX,PPV_MIX,PPV,PPV,PPV_MIX,MPV,PPV_MIX,PPV_MIX
NonInvasiveFetalECGThorax1,PPV_MIX,MPV_MIX,PPV_MIX,MPV_MIX,PPV_MIX,PPV_MIX,MPV_MIX,MPV_MIX,MPV_MIX,MPV_MIX,MPV_MIX,MPV_MIX,MPV_MIX,MPV_MIX,MPV_MIX,MPV_MIX,PPV_MIX,MPV_MIX,MPV_MIX,PPV_MIX,MPV_MIX,MPV_MIX,MPV_MIX,MPV_MIX,MPV_MIX,MPV_MIX,MPV_MIX,MPV_MIX,PPV_MIX,MPV_MIX
NonInvasiveFetalECGThorax2,PPV,PPV,PPV_MIX,MPV_MIX,PPV_MIX,PPV_MIX,MPV_MIX,PPV_MIX,PPV_MIX,PPV_MIX,MPV,PPV_MIX,MPV_MIX,PPV_MIX,PPV,PPV_MIX,PPV,PPV_MIX,PPV,PPV_MIX,PPV_MIX,PPV_MIX,MPV,MPV,MPV,MPV,PPV_MIX,MPV_MIX,MPV,PPV_MIX
OliveOil,PPV,PPV,PPV_MIX,PPV,PPV,MIPV,PPV,PPV,PPV,PPV,PPV_MIX,PPV,PPV,MPV_MIX,LSPV,PPV_MIX,PPV,PPV,PPV,PPV,MPV,MPV,PPV_MIX,PPV,MPV,PPV,PPV,PPV,PPV,PPV
OSULeaf,PPV_DIFF,PPV_DIFF,PPV_MIX,PPV_DIFF,PPV_MIX,PPV_MIX,PPV_MIX,PPV_MIX,PPV_DIFF,PPV_MIX,PPV_MIX,PPV_MIX,MPV_DIFF,PPV_MIX,PPV_MIX,PPV_MIX,PPV_MIX,PPV_MIX,PPV_MIX,PPV_MIX,PPV_DIFF,PPV_MIX,PPV_MIX,PPV_MIX,PPV_MIX,PPV,PPV_MIX,PPV_MIX,PPV_MIX,PPV_MIX
PhalangesOutlinesCorrect,PPV_MIX,PPV_MIX,PPV_MIX,PPV_MIX,PPV_MIX,PPV_MIX,PPV_MIX,PPV_MIX,PPV_MIX,PPV_MIX,PPV_MIX,PPV_MIX,PPV_MIX,PPV_MIX,PPV_MIX,PPV_MIX,PPV_MIX,PPV_MIX,PPV_MIX,PPV_MIX,PPV_MIX,PPV_MIX,PPV_MIX,PPV_MIX,PPV_MIX,PPV_MIX,PPV_MIX,PPV_MIX,PPV_MIX,PPV_MIX
Phoneme,PPV_MIX,PPV_MIX,LSPV_MIX,LSPV_MIX,LSPV_MIX,LSPV_DIFF,LSPV_MIX,LSPV_MIX,LSPV_MIX,LSPV_DIFF,LSPV_MIX,LSPV_MIX,LSPV_MIX,LSPV_MIX,LSPV_MIX,LSPV_MIX,PPV_DIFF,PPV_MIX,PPV_MIX,LSPV_MIX,LSPV_MIX,PPV_DIFF,LSPV_MIX,PPV_DIFF,PPV_MIX,LSPV_MIX,PPV_MIX,PPV_MIX,PPV_DIFF,LSPV_MIX
PigAirwayPressure,LSPV_MIX,LSPV_MIX,LSPV_MIX,LSPV_MIX,LSPV_MIX,LSPV_DIFF,LSPV_MIX,LSPV_MIX,LSPV_MIX,LSPV_MIX,LSPV_DIFF,LSPV_MIX,LSPV_MIX,LSPV_MIX,LSPV_MIX,LSPV_MIX,LSPV_MIX,LSPV_MIX,LSPV_DIFF,LSPV_MIX,LSPV_DIFF,LSPV_MIX,LSPV_MIX,LSPV_MIX,LSPV_MIX,LSPV_MIX,LSPV_MIX,LSPV_MIX,LSPV_MIX,LSPV_MIX
PigArtPressure,PPV,PPV_MIX,LSPV,PPV,PPV,LSPV_DIFF,LSPV_MIX,LSPV_MIX,PPV,PPV,PPV,PPV,LSPV_MIX,PPV,PPV,PPV_MIX,PPV,PPV,LSPV_DIFF,LSPV_MIX,LSPV_MIX,PPV,LSPV_MIX,PPV,LSPV_DIFF,LSPV_MIX,PPV_MIX,LSPV_MIX,PPV,LSPV_MIX
PigCVP,LSPV_MIX,LSPV_MIX,LSPV,PPV,LSPV_MIX,PPV,LSPV,LSPV_MIX,LSPV_MIX,PPV,LSPV,LSPV,LSPV_DIFF,LSPV_MIX,PPV,LSPV_MIX,LSPV,LSPV_MIX,LSPV,PPV,PPV_MIX,PPV,PPV,PPV,LSPV_MIX,PPV,PPV_MIX,LSPV,LSPV,LSPV
Plane,PPV,PPV,PPV,PPV,PPV,PPV,PPV,PPV,PPV,PPV,PPV_MIX,PPV,PPV,PPV,PPV,PPV,PPV,PPV,PPV,PPV_MIX,PPV,PPV,PPV,PPV,PPV,PPV,PPV,PPV,PPV,PPV
PowerCons,PPV,PPV,PPV,PPV,MIPV,PPV,PPV_MIX,PPV,MIPV,MIPV,PPV,PPV,PPV_MIX,PPV,MIPV,PPV_MIX,PPV_MIX,PPV_MIX,PPV,MIPV,PPV,PPV,PPV_MIX,PPV_MIX,PPV,PPV,PPV,PPV,PPV,PPV
ProximalPhalanxOutlineAgeGroup,PPV_MIX,PPV_MIX,PPV_MIX,PPV_MIX,PPV_MIX,PPV_MIX,PPV_MIX,PPV_MIX,PPV_MIX,PPV_MIX,PPV_MIX,PPV_MIX,PPV_MIX,PPV_MIX,PPV_MIX,PPV_MIX,PPV_MIX,PPV_MIX,PPV_MIX,PPV_MIX,PPV_MIX,PPV_MIX,PPV_MIX,PPV_MIX,PPV_MIX,PPV_MIX,PPV_MIX,PPV_MIX,PPV_MIX,PPV_MIX
ProximalPhalanxOutlineCorrect,PPV_MIX,PPV_MIX,PPV_MIX,PPV_MIX,PPV_DIFF,PPV_MIX,PPV_MIX,PPV_MIX,PPV_MIX,PPV_MIX,PPV_MIX,PPV_MIX,PPV_MIX,PPV_DIFF,PPV_MIX,PPV_MIX,PPV_MIX,PPV_MIX,PPV_MIX,PPV_MIX,PPV_MIX,PPV_MIX,PPV_MIX,PPV_DIFF,PPV_MIX,PPV_MIX,PPV_MIX,PPV_MIX,PPV_MIX,PPV_MIX
ProximalPhalanxTW,PPV_MIX,PPV_MIX,PPV_MIX,PPV_MIX,PPV_MIX,PPV_MIX,PPV_MIX,PPV_MIX,PPV_MIX,PPV_MIX,PPV_MIX,PPV_MIX,PPV_MIX,PPV_MIX,PPV_MIX,PPV_MIX,PPV_MIX,PPV_MIX,PPV_MIX,MIPV,PPV_MIX,MIPV_DIFF,PPV_MIX,PPV_MIX,MIPV_DIFF,PPV_MIX,PPV_MIX,PPV_MIX,PPV_MIX,PPV_MIX
RefrigerationDevices,LSPV,PPV_MIX,PPV_MIX,PPV_MIX,PPV_MIX,PPV_MIX,PPV_MIX,PPV_MIX,PPV_MIX,LSPV_MIX,LSPV,PPV_MIX,PPV_MIX,PPV_MIX,LSPV_MIX,PPV_DIFF,PPV_MIX,LSPV_MIX,LSPV,LSPV_MIX,PPV_MIX,LSPV,PPV_MIX,PPV_MIX,PPV_MIX,PPV_MIX,PPV_DIFF,PPV_MIX,LSPV_MIX,PPV_MIX
Rock,PPV_DIFF,PPV_DIFF,LSPV_MIX,PPV_MIX,PPV_MIX,LSPV_MIX,PPV_MIX,PPV_MIX,PPV_DIFF,PPV_MIX,LSPV_DIFF,PPV_MIX,PPV_MIX,PPV_MIX,PPV_MIX,PPV_DIFF,PPV_MIX,LSPV_MIX,PPV_MIX,LSPV_DIFF,LSPV,LSPV_MIX,LSPV_MIX,LSPV,PPV_MIX,PPV_MIX,PPV_MIX,LSPV,PPV_DIFF,PPV_MIX
ScreenType,PPV_DIFF,PPV_MIX,PPV_DIFF,PPV_DIFF,PPV_MIX,PPV_MIX,PPV_DIFF,PPV_DIFF,PPV_DIFF,PPV_DIFF,LSPV_MIX,PPV_DIFF,PPV_DIFF,PPV_MIX,PPV_DIFF,PPV_DIFF,LSPV_MIX,PPV_DIFF,PPV_MIX,PPV_MIX,LSPV_MIX,PPV_DIFF,PPV_MIX,PPV_DIFF,PPV_DIFF,PPV_MIX,PPV_DIFF,PPV_MIX,PPV_DIFF,PPV_DIFF
SemgHandGenderCh2,MIPV,MIPV,MIPV_MIX,MIPV,MIPV,MIPV,MIPV,MIPV,MIPV,MIPV,MIPV,MIPV,MIPV,MIPV,MIPV,MIPV,MIPV,MIPV,MIPV,MIPV,MIPV,MIPV,MIPV,MIPV,MIPV,MIPV,MIPV,MIPV,MIPV,MIPV
SemgHandMovementCh2,MIPV,MIPV,MIPV,MIPV,MIPV,MIPV,MIPV,MIPV,MIPV,MIPV,MIPV,MIPV,MIPV,MIPV,MIPV,MIPV,MIPV,MIPV,MIPV,MIPV,MIPV,MIPV,MIPV,MIPV,MIPV,MIPV,MIPV,MIPV,MIPV,MIPV
SemgHandSubjectCh2,MIPV,MIPV,MIPV,MIPV,MIPV,MIPV,MIPV,MIPV,MIPV,MIPV,MIPV,MIPV,MIPV,MIPV,MIPV,MIPV,MIPV,MIPV,MIPV,MIPV,MIPV,MIPV,MIPV,MIPV,MIPV,MIPV,MIPV,MIPV,MIPV,MIPV
ShapeletSim,PPV,PPV,PPV,PPV,PPV,PPV,PPV,PPV,PPV,PPV,PPV,PPV,PPV,PPV,PPV,PPV,PPV_MIX,PPV,PPV,PPV,PPV,PPV,PPV,PPV,PPV,PPV,PPV,PPV,PPV,PPV
ShapesAll,PPV_MIX,PPV_MIX,LSPV_MIX,LSPV_MIX,LSPV_MIX,PPV_MIX,LSPV_MIX,LSPV_MIX,LSPV_MIX,PPV_MIX,LSPV_MIX,PPV_MIX,PPV_MIX,LSPV_MIX,LSPV_MIX,PPV_MIX,LSPV_MIX,PPV_MIX,PPV_MIX,PPV_MIX,LSPV_MIX,LSPV_MIX,LSPV_MIX,LSPV,LSPV_MIX,PPV_MIX,PPV_MIX,PPV_MIX,LSPV_MIX,PPV_MIX
SmallKitchenAppliances,LSPV,LSPV,LSPV,MPV_MIX,LSPV,PPV_MIX,PPV_MIX,LSPV,PPV_MIX,PPV_MIX,LSPV,PPV_MIX,PPV_MIX,PPV_MIX,MPV_MIX,LSPV_MIX,LSPV,LSPV,LSPV,LSPV,LSPV,PPV_MIX,PPV_MIX,PPV_MIX,LSPV,LSPV,PPV_MIX,PPV_MIX,LSPV,LSPV
SmoothSubspace,MIPV_MIX,MIPV_MIX,PPV_MIX,MIPV,PPV_MIX,PPV_MIX,PPV_MIX,MPV_MIX,PPV_MIX,PPV_MIX,MPV_MIX,MPV_MIX,MIPV_MIX,MIPV_MIX,MIPV_MIX,PPV_MIX,PPV_MIX,PPV_MIX,PPV_MIX,MIPV_MIX,MIPV,PPV_MIX,PPV_MIX,PPV_MIX,PPV_MIX,MIPV_MIX,MIPV_MIX,MIPV,MIPV_MIX,PPV_MIX
SonyAIBORobotSurface1,LSPV_DIFF,PPV_MIX,PPV_MIX,PPV,LSPV_DIFF,GMP_DIFF,GMP_DIFF,PPV_MIX,PPV_MIX,MPV,PPV,PPV_DIFF,GMP,GMP_MIX,GMP,PPV_MIX,GMP_MIX,PPV_MIX,GMP,MIPV_DIFF,PPV,PPV_MIX,PPV,GMP,PPV_MIX,GMP,PPV_MIX,GMP,PPV_MIX,PPV_MIX
SonyAIBORobotSurface2,PPV_DIFF,PPV_DIFF,PPV_MIX,PPV_MIX,GMP_MIX,PPV_MIX,PPV_MIX,PPV_DIFF,PPV_MIX,PPV_MIX,PPV_DIFF,PPV_MIX,PPV_MIX,PPV_MIX,PPV_MIX,PPV_MIX,PPV_MIX,PPV_MIX,MPV,MPV_MIX,PPV_MIX,PPV_MIX,GMP_DIFF,GMP_DIFF,PPV_MIX,PPV_MIX,PPV_MIX,PPV_MIX,PPV_MIX,PPV_MIX
StarLightCurves,PPV_MIX,PPV_MIX,PPV_MIX,PPV_MIX,PPV_MIX,PPV_MIX,PPV_MIX,PPV_MIX,PPV_MIX,PPV_MIX,PPV_MIX,PPV_MIX,PPV,PPV_MIX,PPV_MIX,PPV_MIX,PPV_MIX,PPV_MIX,PPV_MIX,PPV_MIX,PPV_MIX,PPV_MIX,PPV_MIX,PPV_MIX,PPV_MIX,PPV_MIX,PPV_MIX,PPV_MIX,PPV_MIX,PPV
Strawberry,PPV_MIX,PPV_MIX,PPV_MIX,PPV_MIX,PPV_MIX,PPV_MIX,PPV_MIX,PPV_MIX,PPV_MIX,PPV_MIX,PPV_MIX,PPV_MIX,PPV_MIX,PPV_MIX,PPV_MIX,PPV_MIX,PPV_MIX,PPV_MIX,PPV_MIX,PPV_MIX,PPV_MIX,PPV_MIX,PPV_MIX,PPV_MIX,PPV_MIX,PPV_MIX,PPV_MIX,PPV_MIX,PPV_MIX,PPV_MIX
SwedishLeaf,PPV_MIX,PPV_MIX,PPV_MIX,PPV_MIX,MPV_MIX,PPV_MIX,PPV_MIX,PPV_MIX,PPV_MIX,PPV_MIX,MPV_MIX,PPV_MIX,PPV_MIX,MPV_MIX,PPV_MIX,PPV_MIX,PPV_MIX,PPV_MIX,MPV_MIX,PPV_MIX,PPV_MIX,PPV_MIX,PPV_MIX,PPV_MIX,PPV_MIX,PPV_MIX,PPV_MIX,PPV_MIX,PPV_MIX,PPV_MIX
Symbols,MPV,PPV,PPV,PPV_MIX,PPV_MIX,PPV_MIX,PPV_MIX,MPV,PPV,PPV,PPV,PPV,PPV,MPV,PPV,PPV,PPV_MIX,PPV,PPV,PPV,LSPV_MIX,MPV,PPV,PPV_MIX,MPV,PPV_MIX,PPV_MIX,PPV_MIX,MPV_DIFF,PPV_MIX
SyntheticControl,MPV,PPV_MIX,PPV_MIX,PPV_MIX,PPV_MIX,PPV_MIX,MPV_MIX,LSPV,PPV_MIX,PPV_MIX,MPV,MPV,PPV,MPV,LSPV,LSPV,MPV,MPV,MPV,LSPV,MPV,LSPV,GMP,PPV_MIX,MPV,PPV_MIX,MPV,LSPV,MPV,PPV_MIX
ToeSegmentation1,LSPV_MIX,PPV_MIX,PPV_MIX,PPV,PPV_MIX,PPV_MIX,PPV,PPV_MIX,PPV,PPV_MIX,PPV_MIX,LSPV,PPV_MIX,LSPV,LSPV,PPV_MIX,PPV_MIX,PPV_MIX,LSPV,PPV_MIX,PPV_MIX,PPV_MIX,PPV_MIX,PPV_MIX,PPV_MIX,PPV_MIX,PPV,PPV_MIX,MPV,PPV_MIX
ToeSegmentation2,PPV_MIX,PPV_MIX,PPV_MIX,PPV_MIX,PPV_MIX,PPV_MIX,PPV,PPV_MIX,PPV_MIX,PPV_MIX,MPV_DIFF,MPV_MIX,PPV_DIFF,PPV_MIX,PPV,PPV,PPV_MIX,PPV_DIFF,PPV_MIX,MPV_MIX,PPV,PPV_MIX,PPV_MIX,PPV_MIX,PPV_MIX,PPV_MIX,PPV,MPV_MIX,PPV_MIX,MPV_DIFF
Trace,PPV,PPV,PPV,PPV,PPV,PPV,PPV,PPV,PPV,PPV,PPV,PPV,PPV,PPV,PPV,PPV,PPV,PPV,PPV,PPV,PPV,PPV,PPV,PPV,PPV,PPV,PPV,PPV,PPV,PPV
TwoLeadECG,PPV,PPV_MIX,PPV_MIX,PPV,PPV_MIX,PPV,PPV_MIX,PPV_MIX,PPV_MIX,PPV_MIX,PPV,PPV,GMP,PPV_MIX,PPV_MIX,PPV_MIX,PPV_MIX,PPV_MIX,PPV_MIX,PPV,PPV_MIX,PPV_MIX,PPV,PPV_MIX,PPV,PPV,PPV,PPV,GMP,PPV
TwoPatterns,MPV,MPV,GMP,GMP,MPV,GMP,GMP,GMP,GMP,GMP,MPV,MPV,MPV,MPV,GMP,MPV,MPV,MPV,MPV,GMP,GMP,GMP,GMP,MPV,GMP,MPV,GMP,GMP,MPV,GMP
UMD,PPV_MIX,PPV,PPV,PPV,PPV,PPV,PPV_MIX,PPV,PPV,PPV,PPV,PPV,PPV,PPV,PPV,PPV,PPV,PPV,PPV,PPV,PPV,PPV,MPV,PPV,PPV_MIX,PPV_MIX,PPV,PPV,PPV,MPV
UWaveGestureLibraryAll,MIPV,MIPV,MIPV,MIPV,MIPV,MIPV,MIPV,MIPV,MIPV,MIPV,MIPV_MIX,MIPV,PPV_MIX,MIPV,MIPV,MIPV_MIX,MIPV,MIPV,MIPV,MIPV,MIPV,MIPV,PPV_MIX,MIPV,MIPV,MIPV,MIPV,PPV_MIX,MIPV,MIPV
UWaveGestureLibraryX,PPV_MIX,PPV_MIX,PPV,PPV_MIX,PPV_MIX,PPV_MIX,PPV_MIX,PPV,PPV_MIX,PPV_MIX,PPV_MIX,PPV,PPV_MIX,PPV,PPV,PPV_MIX,PPV,PPV_MIX,PPV_MIX,MPV_MIX,PPV_MIX,PPV_MIX,PPV,PPV,PPV_MIX,PPV_MIX,PPV_MIX,PPV,PPV_MIX,PPV
UWaveGestureLibraryY,PPV_MIX,MPV_MIX,PPV,PPV_MIX,PPV_MIX,PPV_MIX,PPV_MIX,PPV_MIX,PPV,PPV_MIX,PPV_MIX,PPV_MIX,PPV_MIX,PPV_MIX,PPV_MIX,PPV,PPV_MIX,PPV_MIX,PPV_MIX,PPV_MIX,PPV_MIX,PPV_MIX,PPV_MIX,PPV_MIX,PPV,PPV_MIX,PPV_MIX,PPV,PPV_MIX,PPV
UWaveGestureLibraryZ,PPV,PPV_MIX,PPV,PPV,PPV_MIX,PPV_MIX,PPV_MIX,PPV_MIX,PPV_MIX,PPV_MIX,PPV_MIX,PPV,PPV,PPV_MIX,PPV_MIX,PPV_MIX,PPV_MIX,PPV_MIX,PPV_MIX,PPV,PPV,LSPV,PPV_MIX,PPV_MIX,PPV_MIX,PPV,PPV_MIX,PPV_MIX,PPV_MIX,PPV_MIX
Wafer,PPV_DIFF,PPV_MIX,PPV_MIX,PPV_MIX,PPV_DIFF,PPV_DIFF,PPV_MIX,PPV_DIFF,PPV_MIX,PPV_DIFF,PPV_DIFF,PPV_DIFF,PPV_MIX,PPV_MIX,PPV_MIX,PPV_MIX,PPV_MIX,PPV_DIFF,PPV_DIFF,PPV_MIX,PPV_MIX,PPV_MIX,PPV_MIX,PPV_DIFF,PPV_DIFF,PPV_MIX,PPV_MIX,PPV_MIX,PPV_MIX,PPV_DIFF
Wine,PPV_MIX,PPV_MIX,PPV_MIX,MPV,GMP_MIX,PPV_MIX,PPV_MIX,PPV_MIX,PPV_MIX,PPV_MIX,PPV_MIX,PPV_MIX,PPV,GMP_MIX,PPV,PPV_MIX,PPV_MIX,PPV_MIX,PPV_MIX,GMP_MIX,PPV_MIX,PPV_MIX,GMP_MIX,PPV_MIX,PPV_MIX,PPV_MIX,PPV_MIX,PPV_MIX,PPV_MIX,PPV
WordSynonyms,MIPV,MIPV,MIPV_MIX,MPV,MIPV,PPV,PPV,PPV_MIX,PPV_MIX,PPV_MIX,PPV_MIX,MPV,PPV_MIX,PPV,PPV,PPV_MIX,PPV,PPV,PPV,MIPV,MIPV,PPV,MPV,MIPV,MIPV,PPV,PPV_MIX,MIPV,PPV_MIX,PPV
Worms,PPV_MIX,PPV_MIX,LSPV_MIX,LSPV_MIX,PPV,PPV_MIX,PPV_MIX,LSPV_MIX,LSPV_DIFF,PPV_MIX,LSPV_MIX,PPV_MIX,PPV_MIX,PPV_MIX,PPV_MIX,PPV_MIX,PPV_MIX,PPV_MIX,PPV_MIX,PPV_MIX,PPV_MIX,LSPV_MIX,PPV_MIX,PPV_MIX,PPV_MIX,LSPV_DIFF,PPV_MIX,LSPV_MIX,PPV,LSPV_DIFF
WormsTwoClass,PPV_MIX,PPV_MIX,PPV_MIX,PPV_DIFF,PPV_MIX,MPV,PPV_MIX,PPV_MIX,PPV_DIFF,PPV_MIX,PPV_MIX,PPV_MIX,PPV_MIX,MPV_MIX,PPV_MIX,PPV_MIX,PPV_MIX,PPV_DIFF,PPV_DIFF,PPV_MIX,PPV_MIX,PPV_MIX,PPV_MIX,PPV_MIX,PPV_MIX,PPV_MIX,PPV_MIX,PPV_MIX,PPV_DIFF,PPV_MIX
Yoga,PPV_MIX,PPV_MIX,PPV,PPV_MIX,PPV_DIFF,PPV_DIFF,PPV_MIX,PPV_MIX,PPV_MIX,PPV_MIX,PPV_MIX,PPV_MIX,PPV_MIX,PPV_MIX,PPV_MIX,PPV,PPV_MIX,PPV_MIX,PPV_MIX,PPV_MIX,MIPV,PPV_MIX,PPV_DIFF,PPV_MIX,PPV,PPV_MIX,MIPV,PPV_MIX,MIPV,PPV_MIX
